2024-05-20 18:02:12,237:INFO:Epoch: 26, Total Reward: -5220.086390089035, Loss: 0.47622234374284744, Merge Time: 145.0, Gap: 20.90490160085424, Gap Rear: 21.685242927633226, Avg Speed: 2.4991907816829593
2024-05-20 18:02:14,970:INFO:Epoch: 27, Total Reward: -7172.270713212283, Loss: 0.35628559440374374, Merge Time: 173.0, Gap: 83.60016278086171, Gap Rear: 21.685242927633226, Avg Speed: 2.104787229162573
2024-05-20 18:02:17,676:INFO:Epoch: 28, Total Reward: -6608.19882181177, Loss: 0.5194315761327744, Merge Time: 169.0, Gap: 29.878003750947013, Gap Rear: 66.11338777539186, Avg Speed: 2.155243025375888
2024-05-20 18:02:20,030:INFO:Epoch: 29, Total Reward: -5842.051378014706, Loss: 0.5936066657304764, Merge Time: 155.0, Gap: 22.877200366880768, Gap Rear: 22.099176232829546, Avg Speed: 2.33759451875796
2024-05-20 18:02:22,980:INFO:Epoch: 30, Total Reward: -5235.581826490705, Loss: 0.566939115524292, Merge Time: 157.0, Gap: 37.304284956210545, Gap Rear: 21.685242927633226, Avg Speed: 2.1767712212647576
2024-05-20 18:02:26,306:INFO:Epoch: 31, Total Reward: -5782.973754560241, Loss: 0.41244814544916153, Merge Time: 168.0, Gap: 56.22456035538797, Gap Rear: 49.076200603933614, Avg Speed: 2.0206979563515772
2024-05-20 18:02:28,752:INFO:Epoch: 32, Total Reward: -4150.707782363444, Loss: 0.49900757521390915, Merge Time: 145.0, Gap: 151.31310972851725, Gap Rear: 21.685242927633226, Avg Speed: 2.4479533948625063
2024-05-20 18:02:31,558:INFO:Epoch: 33, Total Reward: -4185.30084039076, Loss: 0.5372968912124634, Merge Time: 157.0, Gap: 104.6868847934361, Gap Rear: 66.24937721308046, Avg Speed: 2.210901747848676
2024-05-20 18:02:34,552:INFO:Epoch: 34, Total Reward: -5239.507648539845, Loss: 0.48829806596040726, Merge Time: 164.0, Gap: 96.49394824782212, Gap Rear: 75.72825787428569, Avg Speed: 2.1029801667985066
2024-05-20 18:02:37,420:INFO:Epoch: 35, Total Reward: -7113.199246493556, Loss: 0.3858785033226013, Merge Time: 176.0, Gap: 79.93005297127789, Gap Rear: 21.968859563441946, Avg Speed: 2.0728657501522707
2024-05-20 18:02:40,114:INFO:Epoch: 36, Total Reward: -6974.322242918794, Loss: 0.5165715217590332, Merge Time: 169.0, Gap: 76.79657095375121, Gap Rear: 21.685242927633226, Avg Speed: 2.157892352595929
2024-05-20 18:02:42,976:INFO:Epoch: 37, Total Reward: -6894.4310102965355, Loss: 0.5669740587472916, Merge Time: 172.0, Gap: 48.88608674136291, Gap Rear: 48.44849102945637, Avg Speed: 2.0972939840706593
2024-05-20 18:02:45,824:INFO:Epoch: 38, Total Reward: -4713.599193434313, Loss: 0.4897055998444557, Merge Time: 162.0, Gap: 81.89289703598229, Gap Rear: 21.685242927633226, Avg Speed: 2.138050400774278
2024-05-20 18:02:48,811:INFO:Epoch: 39, Total Reward: -6607.947459974456, Loss: 0.39348486065864563, Merge Time: 176.0, Gap: 88.20126989622698, Gap Rear: 72.4842385875153, Avg Speed: 1.9954851952229729
2024-05-20 18:02:51,651:INFO:Epoch: 40, Total Reward: -3112.4386487228803, Loss: 0.5013310834765434, Merge Time: 145.0, Gap: 76.47615821436054, Gap Rear: 21.685242927633226, Avg Speed: 2.388450101514571
2024-05-20 18:02:54,969:INFO:Epoch: 41, Total Reward: -5951.543230588617, Loss: 0.4285726100206375, Merge Time: 172.0, Gap: 49.73175130871074, Gap Rear: 47.73470209433767, Avg Speed: 1.9952520293208358
2024-05-20 18:02:57,143:INFO:Epoch: 42, Total Reward: -3907.082643596277, Loss: 0.49736443161964417, Merge Time: 136.0, Gap: 21.685242927633226, Gap Rear: 81.14176918719696, Avg Speed: 2.658390826121874
2024-05-20 18:02:59,685:INFO:Epoch: 43, Total Reward: -5863.7714848846335, Loss: 0.48636309057474136, Merge Time: 159.0, Gap: 51.10560555793691, Gap Rear: 21.685242927633226, Avg Speed: 2.2906741689447467
2024-05-20 18:03:02,066:INFO:Epoch: 44, Total Reward: -4502.285245750315, Loss: 0.618683859705925, Merge Time: 146.0, Gap: 31.44696743604216, Gap Rear: 62.49771370706101, Avg Speed: 2.4887789725949996
2024-05-20 18:03:04,848:INFO:Epoch: 45, Total Reward: -3866.5452827978424, Loss: 0.6139166206121445, Merge Time: 152.0, Gap: 132.01579449189595, Gap Rear: 34.741591493953884, Avg Speed: 2.2942657792175134
2024-05-20 18:03:07,700:INFO:Epoch: 46, Total Reward: -3842.294982093565, Loss: 0.3748496398329735, Merge Time: 158.0, Gap: 113.49066445342807, Gap Rear: 55.98358770141895, Avg Speed: 2.187364919682578
2024-05-20 18:03:10,372:INFO:Epoch: 47, Total Reward: -3726.0006155876713, Loss: 0.4099199250340462, Merge Time: 141.0, Gap: 47.282675416862375, Gap Rear: 21.968859563441946, Avg Speed: 2.4350577132924607
